DayofMonth str,DayOfWeek str,FlightDate int,UniqueCarrier str,AirlineID int,Carrier str,TailNum str,FlightNum int,OriginAirportID int,OriginAirportSeqID int,OriginCityMarketID int,Origin str,OriginCityName str,OriginState str,OriginStateFips int,OriginStateName str,OriginWac int
18.0,2.0,2.0121218E7,AA,19805.0,AA,N436AA,305.0,12953.0,1295302.0,31703.0,LGA,NewYorkNY,NY,36.0,NewYork,22.0
26.0,3.0,2.0121226E7,US,20355.0,US,N163US,1527.0,13204.0,1320402.0,31454.0,MCO,OrlandoFL,FL,12.0,Florida,33.0
28.0,5.0,2.0121228E7,EV,20366.0,EV,N15555,4352.0,11618.0,1161802.0,31703.0,EWR,NewarkNJ,NJ,34.0,NewJersey,21.0
6.0,4.0,2.0121206E7,OO,20304.0,OO,N295SW,5358.0,12892.0,1289203.0,32575.0,LAX,LosAngelesCA,CA,6.0,California,91.0
27.0,4.0,2.0121228E7,WN,19393.0,WN,N476WN,4602.0,12892.0,1289203.0,32575.0,LAX,LosAngelesCA,CA,6.0,California,91.0
24.0,1.0,2.0121224E7,WN,19393.0,WN,N735SA,1410.0,13198.0,1319801.0,33198.0,MCI,KansasCityMO,MO,29.0,Missouri,64.0
9.0,7.0,2.0121208E7,DL,19790.0,DL,N949DL,2337.0,10397.0,1039705.0,30397.0,ATL,AtlantaGA,GA,13.0,Georgia,34.0
14.0,3.0,2.0121114E7,AA,19805.0,AA,N339AA,,12478.0,1247802.0,31703.0,JFK,NewYorkNY,NY,36.0,NewYork,22.0
14.0,5.0,2.0121214E7,OO,20304.0,OO,N641CA,,14869.0,1486903.0,34614.0,SLC,SaltLakeCityUT,UT,49.0,Utah,87.0
25.0,2.0,2.0121224E7,AA,19805.0,AA,N3BCAA,674.0,14679.0,1467903.0,33570.0,SAN,SanDiegoCA,CA,6.0,California,91.0
4.0,2.0,2.0121204E7,EV,20366.0,EV,N751EV,5338.0,11278.0,1127802.0,30852.0,DCA,WashingtonDC,VA,51.0,Virginia,38.0
11.0,2.0,2.0121212E7,OO,20304.0,OO,,6228.0,11292.0,1129202.0,30325.0,DEN,DenverCO,CO,8.0,Colorado,82.0
21.0,5.0,2.012122E7,WN,19393.0,WN,N511SW,3694.0,12191.0,1219102.0,31453.0,HOU,HoustonTX,TX,48.0,Texas,74.0
10.0,1.0,2.012121E7,UA,19977.0,UA,N24224,1504.0,12266.0,1226603.0,31453.0,IAH,HoustonTX,TX,48.0,Texas,74.0
31.0,1.0,2.0121232E7,EV,20366.0,EV,N398CA,4888.0,10397.0,1039705.0,30397.0,ATL,AtlantaGA,GA,13.0,Georgia,34.0
5.0,3.0,2.0121204E7,MQ,20398.0,MQ,N643MQ,3597.0,11995.0,1199502.0,31995.0,GSO,Greensboro/HighPointNC,NC,37.0,NorthCarolina,36.0
3.0,1.0,2.0121204E7,OO,20304.0,OO,N609SK,4452.0,12892.0,1289203.0,32575.0,LAX,LosAngelesCA,CA,6.0,California,91.0
21.0,5.0,2.012122E7,WN,19393.0,WN,,4256.0,11292.0,1129202.0,30325.0,DEN,DenverCO,CO,8.0,Colorado,82.0
18.0,2.0,2.0121218E7,WN,19393.0,WN,N242WN,2874.0,14107.0,1410702.0,30466.0,PHX,PhoenixAZ,AZ,4.0,Arizona,81.0
9.0,7.0,2.0121208E7,EV,20366.0,EV,N710EV,4929.0,12339.0,1233904.0,32337.0,IND,IndianapolisIN,IN,18.0,Indiana,42.0
15.0,6.0,2.0121216E7,WN,19393.0,WN,N386SW,,13232.0,1323202.0,30977.0,MDW,ChicagoIL,IL,17.0,Illinois,41.0
2.0,7.0,2.0121202E7,AA,19805.0,AA,N3FXAA,526.0,13495.0,1349502.0,33495.0,MSY,NewOrleansLA,LA,22.0,Louisiana,72.0
14.0,5.0,2.0121214E7,AA,19805.0,AA,N4YDAA,1262.0,14107.0,1410702.0,30466.0,PHX,PhoenixAZ,AZ,4.0,Arizona,81.0
24.0,1.0,2.0121224E7,AS,19930.0,AS,N551AS,210.0,14747.0,1474703.0,30559.0,SEA,SeattleWA,WA,53.0,Washington,93.0
6.0,4.0,2.0121206E7,FL,20437.0,FL,N989AT,62.0,10397.0,1039705.0,30397.0,ATL,AtlantaGA,GA,13.0,Georgia,34.0
15.0,6.0,2.0121216E7,B6,20409.0,B6,N265JB,572.0,14027.0,1402702.0,34027.0,PBI,WestPalmBeach/PalmBeachFL,FL,12.0,Florida,33.0
12.0,3.0,2.0121212E7,EV,20366.0,EV,N695CA,5372.0,13487.0,1348702.0,31650.0,MSP,MinneapolisMN,MN,27.0,Minnesota,63.0
17.0,1.0,2.0121216E7,WN,19393.0,WN,,3725.0,10821.0,1082103.0,30852.0,BWI,BaltimoreMD,MD,24.0,Maryland,35.0
10.0,1.0,2.012121E7,OO,20304.0,OO,N466SW,2642.0,12892.0,1289203.0,32575.0,LAX,LosAngelesCA,CA,6.0,California,91.0
16.0,7.0,2.0121216E7,WN,19393.0,WN,N948WN,1275.0,11292.0,1129202.0,30325.0,DEN,DenverCO,CO,8.0,Colorado,82.0
3.0,1.0,2.0121204E7,F9,20436.0,F9,N912FR,566.0,14679.0,1467903.0,33570.0,SAN,SanDiegoCA,CA,6.0,California,91.0
16.0,7.0,2.0121216E7,UA,19977.0,UA,N561UA,411.0,13930.0,1393002.0,30977.0,ORD,ChicagoIL,IL,17.0,Illinois,41.0
21.0,5.0,2.012122E7,AA,19805.0,AA,N4YUAA,1216.0,11298.0,1129803.0,30194.0,DFW,Dallas/FortWorthTX,TX,48.0,Texas,74.0
,5.0,,AS,19930.0,AS,N644AS,476.0,14747.0,1474703.0,30559.0,SEA,SeattleWA,WA,53.0,Washington,93.0
31.0,1.0,2.0121232E7,B6,20409.0,B6,N348JB,945.0,10721.0,1072102.0,30721.0,BOS,BostonMA,MA,25.0,Massachusetts,13.0
21.0,5.0,2.012122E7,UA,19977.0,UA,N33294,1705.0,11292.0,1129202.0,30325.0,DEN,DenverCO,CO,8.0,Colorado,82.0
28.0,5.0,2.0121228E7,WN,19393.0,WN,N426WN,1857.0,15016.0,1501603.0,31123.0,STL,St.LouisMO,MO,29.0,Missouri,64.0
6.0,4.0,2.0121206E7,UA,19977.0,UA,N67052,1119.0,12266.0,1226603.0,31453.0,IAH,HoustonTX,TX,48.0,Texas,74.0
31.0,1.0,2.0121232E7,WN,19393.0,WN,N346SW,1114.0,13232.0,1323202.0,30977.0,MDW,ChicagoIL,IL,17.0,Illinois,41.0
4.0,2.0,2.0121204E7,US,20355.0,US,N950UW,2140.0,12953.0,1295302.0,31703.0,LGA,NewYorkNY,NY,36.0,NewYork,22.0
14.0,5.0,2.0121214E7,FL,20437.0,FL,N935AT,595.0,14635.0,1463502.0,31714.0,RSW,FortMyersFL,FL,12.0,Florida,33.0
2.0,7.0,2.0121202E7,US,20355.0,US,,675.0,11618.0,1161802.0,31703.0,EWR,NewarkNJ,NJ,34.0,NewJersey,21.0
2.0,7.0,2.0121202E7,EV,20366.0,EV,N16525,4402.0,11049.0,1104902.0,31049.0,CLL,CollegeStation/BryanTX,TX,48.0,Texas,74.0
22.0,6.0,2.0121222E7,OO,20304.0,OO,N938SW,5298.0,13342.0,1334205.0,33342.0,MKE,MilwaukeeWI,WI,55.0,Wisconsin,45.0
6.0,4.0,2.0121206E7,AS,19930.0,AS,N528AS,748.0,14747.0,1474703.0,30559.0,SEA,SeattleWA,WA,53.0,Washington,93.0
30.0,7.0,2.012123E7,WN,19393.0,WN,N447WN,1003.0,11292.0,1129202.0,30325.0,DEN,DenverCO,CO,8.0,Colorado,82.0
20.0,4.0,2.012122E7,MQ,20398.0,MQ,N829MQ,4527.0,11278.0,1127802.0,30852.0,DCA,WashingtonDC,VA,51.0,Virginia,38.0
10.0,1.0,2.012121E7,DL,19790.0,DL,,1377.0,11433.0,1143302.0,31295.0,DTW,DetroitMI,MI,26.0,Michigan,43.0
28.0,5.0,2.0121228E7,B6,20409.0,B6,N645JB,842.0,14843.0,1484303.0,34819.0,SJU,SanJuanPR,PR,72.0,PuertoRico,3.0
12.0,3.0,2.0121212E7,F9,20436.0,F9,N209FR,791.0,11292.0,1129202.0,30325.0,DEN,DenverCO,CO,8.0,Colorado,82.0
9.0,7.0,2.0121208E7,F9,20436.0,F9,N803FR,769.0,13232.0,1323202.0,30977.0,MDW,ChicagoIL,IL,17.0,Illinois,41.0
4.0,2.0,2.0121204E7,DL,19790.0,DL,N392DA,2043.0,12478.0,1247802.0,31703.0,JFK,NewYorkNY,NY,36.0,NewYork,22.0
19.0,3.0,2.012122E7,OO,20304.0,OO,N786SK,6253.0,10713.0,1071302.0,30713.0,BOI,BoiseID,ID,16.0,Idaho,83.0
14.0,5.0,2.0121214E7,MQ,20398.0,MQ,N508MQ,3677.0,12892.0,1289203.0,32575.0,LAX,LosAngelesCA,CA,6.0,California,91.0
21.0,5.0,2.012122E7,AS,19930.0,AS,,508.0,14747.0,1474703.0,30559.0,SEA,SeattleWA,WA,53.0,Washington,93.0
1.0,6.0,2.01212E7,WN,19393.0,WN,N352SW,1796.0,15304.0,1530402.0,33195.0,TPA,TampaFL,FL,12.0,Florida,33.0
25.0,2.0,2.0121224E7,B6,20409.0,B6,N519JB,154.0,13204.0,1320402.0,31454.0,MCO,OrlandoFL,FL,12.0,Florida,33.0
2.0,7.0,2.0121202E7,MQ,20398.0,MQ,N531MQ,4668.0,10397.0,1039705.0,30397.0,ATL,AtlantaGA,GA,13.0,Georgia,34.0
3.0,1.0,2.0121204E7,WN,19393.0,WN,N653SW,619.0,11540.0,1154003.0,30615.0,ELP,ElPasoTX,TX,48.0,Texas,74.0
21.0,5.0,2.012122E7,WN,19393.0,WN,N346SW,4075.0,12889.0,1288903.0,32211.0,LAS,LasVegasNV,NV,32.0,Nevada,85.0
31.0,1.0,2.0121232E7,WN,19393.0,WN,,558.0,13851.0,1385103.0,33851.0,OKC,OklahomaCityOK,OK,40.0,Oklahoma,73.0
26.0,3.0,2.0121226E7,UA,19977.0,UA,N819UA,720.0,12266.0,1226603.0,31453.0,IAH,HoustonTX,TX,48.0,Texas,74.0
11.0,2.0,2.0121212E7,AS,19930.0,AS,N779AS,181.0,10299.0,1029904.0,30299.0,ANC,AnchorageAK,AK,2.0,Alaska,1.0
11.0,2.0,2.0121212E7,OO,20304.0,OO,,5180.0,12266.0,1226603.0,31453.0,IAH,HoustonTX,TX,48.0,Texas,74.0
21.0,5.0,2.012122E7,WN,19393.0,WN,N387SW,2761.0,14679.0,1467903.0,33570.0,SAN,SanDiegoCA,CA,6.0,California,91.0
4.0,2.0,2.0121204E7,EV,20366.0,EV,N528CA,,10397.0,1039705.0,30397.0,ATL,AtlantaGA,GA,13.0,Georgia,34.0
8.0,6.0,2.0121208E7,HA,19690.0,HA,N480HA,,12173.0,1217301.0,32134.0,HNL,HonoluluHI,HI,15.0,Hawaii,2.0
18.0,2.0,2.0121218E7,OO,20304.0,OO,N585SW,6457.0,14905.0,1490503.0,34905.0,SMX,SantaMariaCA,CA,6.0,California,91.0
3.0,1.0,2.0121204E7,EV,20366.0,EV,N930EV,5486.0,12448.0,1244803.0,32448.0,JAN,Jackson/VicksburgMS,MS,28.0,Mississippi,53.0
25.0,2.0,2.0121224E7,DL,19790.0,DL,N947DL,,11278.0,1127802.0,30852.0,DCA,WashingtonDC,VA,51.0,Virginia,38.0
22.0,6.0,2.0121222E7,OO,20304.0,OO,N923SW,6512.0,12892.0,1289203.0,32575.0,LAX,LosAngelesCA,CA,6.0,California,91.0
10.0,1.0,2.012121E7,EV,20366.0,EV,,4538.0,11986.0,1198603.0,31986.0,GRR,GrandRapidsMI,MI,26.0,Michigan,43.0
26.0,3.0,2.0121226E7,DL,19790.0,DL,N1402A,1105.0,14869.0,1486903.0,34614.0,SLC,SaltLakeCityUT,UT,49.0,Utah,87.0
5.0,3.0,2.0121204E7,DL,19790.0,DL,N922DL,,12264.0,1226402.0,30852.0,IAD,WashingtonDC,VA,51.0,Virginia,38.0
17.0,1.0,2.0121216E7,WN,19393.0,WN,N555LV,1412.0,14893.0,1489302.0,33192.0,SMF,SacramentoCA,CA,6.0,California,91.0
18.0,2.0,2.0121218E7,AA,19805.0,AA,N3GFAA,1581.0,10529.0,1052904.0,30529.0,BDL,HartfordCT,CT,9.0,Connecticut,11.0
3.0,1.0,2.0121204E7,US,20355.0,US,N452UW,748.0,13303.0,1330303.0,32467.0,MIA,MiamiFL,FL,12.0,Florida,33.0
3.0,1.0,2.0121204E7,AA,19805.0,AA,N634AA,1490.0,11298.0,1129803.0,30194.0,DFW,Dallas/FortWorthTX,TX,48.0,Texas,74.0
2.0,7.0,2.0121202E7,MQ,20398.0,MQ,N601MQ,3958.0,13930.0,1393002.0,30977.0,ORD,ChicagoIL,IL,17.0,Illinois,41.0
7.0,5.0,2.0121208E7,WN,19393.0,WN,N403WN,37.0,14492.0,1449202.0,34492.0,RDU,Raleigh/DurhamNC,NC,37.0,NorthCarolina,36.0
5.0,3.0,2.0121204E7,MQ,20398.0,MQ,N822MQ,3411.0,13367.0,1336703.0,33367.0,MLI,MolineIL,IL,17.0,Illinois,41.0
30.0,7.0,2.012123E7,DL,19790.0,DL,N995DL,748.0,10397.0,1039705.0,30397.0,ATL,AtlantaGA,GA,13.0,Georgia,34.0
21.0,5.0,2.012122E7,OO,20304.0,OO,N983CA,5551.0,12892.0,1289203.0,32575.0,LAX,LosAngelesCA,CA,6.0,California,91.0
17.0,1.0,2.0121216E7,EV,20366.0,EV,N12530,4150.0,12266.0,1226603.0,31453.0,IAH,HoustonTX,TX,48.0,Texas,74.0
19.0,3.0,2.012122E7,EV,20366.0,EV,N12166,4292.0,15370.0,1537002.0,34653.0,TUL,TulsaOK,OK,40.0,Oklahoma,73.0
25.0,2.0,2.0121224E7,UA,19977.0,UA,N530UA,578.0,13930.0,1393002.0,30977.0,ORD,ChicagoIL,IL,17.0,Illinois,41.0
19.0,3.0,2.012122E7,UA,19977.0,UA,N840UA,264.0,11292.0,1129202.0,30325.0,DEN,DenverCO,CO,8.0,Colorado,82.0
6.0,4.0,2.0121206E7,EV,20366.0,EV,N872AS,5040.0,10397.0,1039705.0,30397.0,ATL,AtlantaGA,GA,13.0,Georgia,34.0
16.0,7.0,2.0121216E7,DL,19790.0,DL,,1036.0,10397.0,1039705.0,30397.0,ATL,AtlantaGA,GA,13.0,Georgia,34.0
20.0,4.0,2.012122E7,UA,19977.0,UA,N11206,33.0,10721.0,1072102.0,30721.0,BOS,BostonMA,MA,25.0,Massachusetts,13.0
2.0,7.0,2.0121202E7,US,20355.0,US,N754UW,1416.0,12892.0,1289203.0,32575.0,LAX,LosAngelesCA,CA,6.0,California,91.0
23.0,7.0,2.0121224E7,MQ,20398.0,MQ,,3255.0,11298.0,1129803.0,30194.0,DFW,Dallas/FortWorthTX,TX,48.0,Texas,74.0
8.0,6.0,2.0121208E7,DL,19790.0,DL,N948DL,1779.0,12953.0,1295302.0,31703.0,LGA,NewYorkNY,NY,36.0,NewYork,22.0
12.0,3.0,2.0121212E7,WN,19393.0,WN,,294.0,14057.0,1405702.0,34057.0,PDX,PortlandOR,OR,41.0,Oregon,92.0
2.0,7.0,2.0121202E7,AA,19805.0,AA,N3FWAA,448.0,12892.0,1289203.0,32575.0,LAX,LosAngelesCA,CA,6.0,California,91.0
24.0,1.0,2.0121224E7,UA,19977.0,UA,,429.0,12892.0,1289203.0,32575.0,LAX,LosAngelesCA,CA,6.0,California,91.0
17.0,1.0,2.0121216E7,DL,19790.0,DL,N915DN,,10721.0,1072102.0,30721.0,BOS,BostonMA,MA,25.0,Massachusetts,13.0
17.0,1.0,2.0121216E7,DL,19790.0,DL,N384DA,966.0,14107.0,1410702.0,30466.0,PHX,PhoenixAZ,AZ,4.0,Arizona,81.0
12.0,3.0,2.0121212E7,UA,19977.0,UA,N523UA,,13930.0,1393002.0,30977.0,ORD,ChicagoIL,IL,17.0,Illinois,41.0
17.0,1.0,2.0121216E7,DL,19790.0,DL,,1482.0,11298.0,1129803.0,30194.0,DFW,Dallas/FortWorthTX,TX,48.0,Texas,74.0
10.0,1.0,2.012121E7,OO,20304.0,OO,N218AG,3464.0,14057.0,1405702.0,34057.0,PDX,PortlandOR,OR,41.0,Oregon,92.0
27.0,4.0,2.0121228E7,FL,20437.0,FL,N603AT,576.0,11697.0,1169703.0,32467.0,FLL,FortLauderdaleFL,FL,12.0,Florida,33.0
28.0,5.0,2.0121228E7,F9,20436.0,F9,N922FR,760.0,12889.0,1288903.0,32211.0,LAS,LasVegasNV,NV,32.0,Nevada,85.0
17.0,1.0,2.0121216E7,AA,19805.0,AA,N489AA,2014.0,14107.0,1410702.0,30466.0,PHX,PhoenixAZ,AZ,4.0,Arizona,81.0
22.0,6.0,2.0121222E7,DL,19790.0,DL,,1383.0,12953.0,1295302.0,31703.0,LGA,NewYorkNY,NY,36.0,NewYork,22.0
2.0,7.0,2.0121202E7,EV,20366.0,EV,N11551,4205.0,10693.0,1069302.0,30693.0,BNA,NashvilleTN,TN,47.0,Tennessee,54.0
8.0,6.0,2.0121208E7,WN,19393.0,WN,N904WN,1888.0,15304.0,1530402.0,33195.0,TPA,TampaFL,FL,12.0,Florida,33.0
25.0,2.0,2.0121224E7,EV,20366.0,EV,N17196,4237.0,14492.0,1449202.0,34492.0,RDU,Raleigh/DurhamNC,NC,37.0,NorthCarolina,36.0
20.0,4.0,2.012122E7,US,20355.0,US,N562UW,1969.0,14122.0,1412202.0,30198.0,PIT,PittsburghPA,PA,42.0,Pennsylvania,23.0
11.0,2.0,2.0121212E7,WN,19393.0,WN,N740SW,616.0,14683.0,1468303.0,33214.0,SAT,SanAntonioTX,TX,48.0,Texas,74.0
13.0,4.0,2.0121212E7,EV,20366.0,EV,N683BR,5207.0,10397.0,1039705.0,30397.0,ATL,AtlantaGA,GA,13.0,Georgia,34.0
14.0,5.0,2.0121214E7,MQ,20398.0,MQ,N842MQ,4450.0,14492.0,1449202.0,34492.0,RDU,Raleigh/DurhamNC,NC,37.0,NorthCarolina,36.0
8.0,6.0,2.0121208E7,US,20355.0,US,N741UW,1641.0,10994.0,1099402.0,30994.0,CHS,CharlestonSC,SC,45.0,SouthCarolina,37.0
28.0,5.0,2.0121228E7,DL,19790.0,DL,N353NB,1311.0,13487.0,1348702.0,31650.0,MSP,MinneapolisMN,MN,27.0,Minnesota,63.0
31.0,1.0,2.0121232E7,F9,20436.0,F9,,343.0,10643.0,1064301.0,30643.0,BKG,BransonMO,MO,29.0,Missouri,64.0
3.0,1.0,2.0121204E7,MQ,20398.0,MQ,N834MQ,4537.0,14492.0,1449202.0,34492.0,RDU,Raleigh/DurhamNC,NC,37.0,NorthCarolina,36.0
9.0,7.0,2.0121208E7,B6,20409.0,B6,N807JB,399.0,12953.0,1295302.0,31703.0,LGA,NewYorkNY,NY,36.0,NewYork,22.0
15.0,6.0,2.0121216E7,US,20355.0,US,N949UW,1927.0,14307.0,1430702.0,30721.0,PVD,ProvidenceRI,RI,44.0,RhodeIsland,15.0
22.0,6.0,2.0121222E7,AS,19930.0,AS,N587AS,,13830.0,1383002.0,33830.0,OGG,KahuluiHI,HI,15.0,Hawaii,2.0
29.0,6.0,2.0121228E7,DL,19790.0,DL,N352NW,1353.0,14869.0,1486903.0,34614.0,SLC,SaltLakeCityUT,UT,49.0,Utah,87.0
18.0,2.0,2.0121218E7,EV,20366.0,EV,N14570,,11618.0,1161802.0,31703.0,EWR,NewarkNJ,NJ,34.0,NewJersey,21.0
9.0,7.0,2.0121208E7,US,20355.0,US,N949UW,,14100.0,1410002.0,34100.0,PHL,PhiladelphiaPA,PA,42.0,Pennsylvania,23.0
6.0,4.0,2.0121206E7,WN,19393.0,WN,N964WN,1033.0,10140.0,1014002.0,30140.0,ABQ,AlbuquerqueNM,NM,35.0,NewMexico,86.0
25.0,2.0,2.0121224E7,AA,19805.0,AA,N3DAAA,1372.0,12892.0,1289203.0,32575.0,LAX,LosAngelesCA,CA,6.0,California,91.0
8.0,6.0,2.0121208E7,YV,20378.0,YV,N925FJ,2606.0,10792.0,1079204.0,30792.0,BUF,BuffaloNY,NY,36.0,NewYork,22.0
9.0,7.0,2.0121208E7,OO,20304.0,OO,N713SK,5167.0,11259.0,1125903.0,30194.0,DAL,DallasTX,TX,48.0,Texas,74.0
2.0,7.0,2.0121202E7,OO,20304.0,OO,N726SK,5217.0,14869.0,1486903.0,34614.0,SLC,SaltLakeCityUT,UT,49.0,Utah,87.0
14.0,5.0,2.0121214E7,MQ,20398.0,MQ,N501MQ,,12478.0,1247802.0,31703.0,JFK,NewYorkNY,NY,36.0,NewYork,22.0
,,2.0121216E7,WN,19393.0,WN,N943WN,600.0,13796.0,1379601.0,32457.0,OAK,OaklandCA,CA,6.0,California,91.0
30.0,7.0,2.012123E7,AA,19805.0,AA,N3DAAA,1494.0,14771.0,1477101.0,32457.0,SFO,SanFranciscoCA,CA,6.0,California,91.0
19.0,3.0,2.012122E7,WN,19393.0,WN,N632SW,2135.0,15016.0,1501603.0,31123.0,STL,St.LouisMO,MO,29.0,Missouri,64.0
10.0,1.0,2.012121E7,DL,19790.0,DL,N939DL,874.0,14492.0,1449202.0,34492.0,RDU,Raleigh/DurhamNC,NC,37.0,NorthCarolina,36.0
14.0,5.0,2.0121214E7,DL,19790.0,DL,,1489.0,10397.0,1039705.0,30397.0,ATL,AtlantaGA,GA,13.0,Georgia,34.0
25.0,2.0,2.0121224E7,EV,20366.0,EV,N11165,6119.0,12264.0,1226402.0,30852.0,IAD,WashingtonDC,VA,51.0,Virginia,38.0
2.0,7.0,2.0121202E7,EV,20366.0,EV,N16976,4637.0,11618.0,1161802.0,31703.0,EWR,NewarkNJ,NJ,34.0,NewJersey,21.0
15.0,6.0,2.0121216E7,WN,19393.0,WN,N509SW,2297.0,12191.0,1219102.0,31453.0,HOU,HoustonTX,TX,48.0,Texas,74.0
7.0,5.0,2.0121208E7,AA,19805.0,AA,,1826.0,14570.0,1457002.0,34570.0,RNO,RenoNV,NV,32.0,Nevada,85.0
29.0,6.0,2.0121228E7,B6,20409.0,B6,N793JB,376.0,11697.0,1169703.0,32467.0,FLL,FortLauderdaleFL,FL,12.0,Florida,33.0
22.0,6.0,2.0121222E7,WN,19393.0,WN,N703SW,3817.0,12889.0,1288903.0,32211.0,LAS,LasVegasNV,NV,32.0,Nevada,85.0
16.0,7.0,2.0121216E7,MQ,20398.0,MQ,N519MQ,4603.0,11057.0,1105703.0,31057.0,CLT,CharlotteNC,NC,37.0,NorthCarolina,36.0
26.0,3.0,2.0121226E7,AA,19805.0,AA,N571AA,898.0,15016.0,1501603.0,31123.0,STL,St.LouisMO,MO,29.0,Missouri,64.0
23.0,7.0,2.0121224E7,WN,19393.0,WN,N8315C,669.0,14492.0,1449202.0,34492.0,RDU,Raleigh/DurhamNC,NC,37.0,NorthCarolina,36.0
5.0,3.0,2.0121204E7,DL,19790.0,DL,N931DL,2136.0,10397.0,1039705.0,30397.0,ATL,AtlantaGA,GA,13.0,Georgia,34.0
16.0,7.0,2.0121216E7,FL,20437.0,FL,N279AT,147.0,10397.0,1039705.0,30397.0,ATL,AtlantaGA,GA,13.0,Georgia,34.0
12.0,3.0,2.0121212E7,DL,19790.0,DL,N965DL,961.0,13198.0,1319801.0,33198.0,MCI,KansasCityMO,MO,29.0,Missouri,64.0
13.0,4.0,2.0121212E7,DL,19790.0,DL,N602DL,1663.0,11278.0,1127802.0,30852.0,DCA,WashingtonDC,VA,51.0,Virginia,38.0
3.0,1.0,2.0121204E7,WN,19393.0,WN,,1436.0,14107.0,1410702.0,30466.0,PHX,PhoenixAZ,AZ,4.0,Arizona,81.0
3.0,1.0,2.0121204E7,AA,19805.0,AA,N377AA,2001.0,13303.0,1330303.0,32467.0,MIA,MiamiFL,FL,12.0,Florida,33.0
24.0,1.0,2.0121224E7,FL,20437.0,FL,N996AT,512.0,14635.0,1463502.0,31714.0,RSW,FortMyersFL,FL,12.0,Florida,33.0
6.0,4.0,2.0121206E7,HA,19690.0,HA,N594HA,11.0,14771.0,1477101.0,32457.0,SFO,SanFranciscoCA,CA,6.0,California,91.0
25.0,2.0,2.0121224E7,YV,20378.0,YV,N37178,1019.0,13830.0,1383002.0,33830.0,OGG,KahuluiHI,HI,15.0,Hawaii,2.0
26.0,3.0,2.0121226E7,B6,20409.0,B6,N239JB,1069.0,12478.0,1247802.0,31703.0,JFK,NewYorkNY,NY,36.0,NewYork,22.0
30.0,7.0,2.012123E7,US,20355.0,US,N747UW,1506.0,11298.0,1129803.0,30194.0,DFW,Dallas/FortWorthTX,TX,48.0,Texas,74.0
11.0,2.0,2.0121212E7,YV,20378.0,YV,N509MJ,3801.0,14492.0,1449202.0,34492.0,RDU,Raleigh/DurhamNC,NC,37.0,NorthCarolina,36.0
7.0,5.0,2.0121208E7,B6,20409.0,B6,N534JB,317.0,12264.0,1226402.0,30852.0,IAD,WashingtonDC,VA,51.0,Virginia,38.0
24.0,1.0,2.0121224E7,AA,19805.0,AA,,601.0,12264.0,1226402.0,30852.0,IAD,WashingtonDC,VA,51.0,Virginia,38.0
21.0,5.0,2.012122E7,AS,19930.0,AS,N568AS,837.0,13796.0,1379601.0,32457.0,OAK,OaklandCA,CA,6.0,California,91.0
18.0,2.0,2.0121218E7,US,20355.0,US,N838AW,540.0,14107.0,1410702.0,30466.0,PHX,PhoenixAZ,AZ,4.0,Arizona,81.0
29.0,6.0,2.0121228E7,B6,20409.0,B6,,715.0,12478.0,1247802.0,31703.0,JFK,NewYorkNY,NY,36.0,NewYork,22.0
3.0,1.0,2.0121204E7,AS,19930.0,AS,N402AS,683.0,11292.0,1129202.0,30325.0,DEN,DenverCO,CO,8.0,Colorado,82.0
31.0,1.0,2.0121232E7,AA,19805.0,AA,N3DUAA,1280.0,10423.0,1042302.0,30423.0,AUS,AustinTX,TX,48.0,Texas,74.0
22.0,6.0,2.0121222E7,WN,19393.0,WN,N277WN,,14831.0,1483103.0,32457.0,SJC,SanJoseCA,CA,6.0,California,91.0
29.0,6.0,2.0121228E7,EV,20366.0,EV,N27200,4274.0,14524.0,1452401.0,34524.0,RIC,RichmondVA,VA,51.0,Virginia,38.0
31.0,1.0,2.0121232E7,AS,19930.0,AS,,554.0,14747.0,1474703.0,30559.0,SEA,SeattleWA,WA,53.0,Washington,93.0
27.0,4.0,2.0121228E7,AS,19930.0,AS,N548AS,329.0,14831.0,1483103.0,32457.0,SJC,SanJoseCA,CA,6.0,California,91.0
2.0,7.0,2.0121202E7,DL,19790.0,DL,N910DN,1230.0,10397.0,1039705.0,30397.0,ATL,AtlantaGA,GA,13.0,Georgia,34.0
1.0,6.0,2.01212E7,OO,20304.0,OO,,4562.0,13487.0,1348702.0,31650.0,MSP,MinneapolisMN,MN,27.0,Minnesota,63.0
5.0,3.0,2.0121204E7,YV,20378.0,YV,N922FJ,2731.0,14107.0,1410702.0,30466.0,PHX,PhoenixAZ,AZ,4.0,Arizona,81.0
25.0,2.0,2.0121224E7,UA,19977.0,UA,N435UA,962.0,11292.0,1129202.0,30325.0,DEN,DenverCO,CO,8.0,Colorado,82.0
2.0,7.0,2.0121202E7,US,20355.0,US,N661AW,500.0,14107.0,1410702.0,30466.0,PHX,PhoenixAZ,AZ,4.0,Arizona,81.0
30.0,7.0,2.012123E7,WN,19393.0,WN,N511SW,2912.0,11140.0,1114002.0,31140.0,CRP,CorpusChristiTX,TX,48.0,Texas,74.0
13.0,4.0,2.0121212E7,UA,19977.0,UA,N818UA,278.0,13891.0,1389101.0,32575.0,ONT,OntarioCA,CA,6.0,California,91.0
25.0,2.0,2.0121224E7,F9,20436.0,F9,N803FR,268.0,11292.0,1129202.0,30325.0,DEN,DenverCO,CO,8.0,Colorado,82.0
